College Name,Location,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Mode,Course Duration,Course Description,Eligibility Criteria,Selection Process,Entrance Exam,Total Seats
"AMC Engineering College, Bangalore",N/A,3.8/5,25 Reviews,N/A,https://www.careers360.com/colleges/amc-engineering-college-bangalore/mca-course,"MCA at AMC Engineering College, Bangalore Offline Course",N/A,Full time,36 Months,"Master of Computer Application is full-time three-year course degree offered Visvesvaraya Technological University, Belgaum and approved by AICTE.","Students who have completed BCA or B.Sc Computer Science/Maths/Statistics/Physics with 50% marks,45 %  marks for SC/ ST students of Karnataka.",N/A,Karnataka PGCET,180
"American International Institute of Medical Sciences, Bedwas",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/american-international-institute-of-medical-sciences-bedwas/ms-general-surgery-course,"MS General Surgery at American International Institute of Medical Sciences, Bedwas Offline Course",N/A,Full time,36 Months,"Master of Surgery (M.S.) in General Surgery is a three-year full-time postgraduate course, offered by Rajasthan University of Health Sciences, Jaipur with the approval of the National Medical Council (NMC).",The candidate must have passed an MBBS degree with a minimum of 55% marks from a recognized university from the medical council of India.,Admission based on NEET PG Qualified.,NEET PG,6
"Amer Maharaja College, Jaipur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amer-maharaja-college-jaipur/msc-botany-course,"M.Sc Botany at Amer Maharaja College, Jaipur Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Botany is a full-time two-year postgraduate course offered by the University of Rajasthan, Jaipur.",A candidate who has passed a Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"Amina Institute of Technology, Shamirpet",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amina-institute-of-technology-shamirpet/mtech-computer-science-and-engineering-course,"M.Tech Computer Science and Engineering at Amina Institute of Technology, Shamirpet Offline Course",N/A,Full time,24 Months,"Master of Technology (M.Tech) in Computer Science and Engineering is a two-year full-time postgraduate program offered by the Jawaharlal Nehru Technological University, Hyderabad, and approved by AICTE.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,N/A
"Amity Business School, Gwalior",N/A,4.6/5,7 Reviews,N/A,https://www.careers360.com/colleges/amity-business-school-gwalior/phd-management-part-time-course,"Ph.D Management Part Time at Amity Business School, Gwalior Offline Course",N/A,Part time,53 Months,"Doctor Of Philosophy (Ph.D.) in Management Part Time program shall be for a minimum duration of Four years Five Months. Extension beyond the above limits will be governed by the relevant clauses as stipulated in the Statute/Ordinance of the individual Institution concerned Offered by Amity University, Gwalior.",The minimum qualification for admission to Ph.D. The programme shall be a Master's Degree in the relevant field with a minimum of 55% marks or equivalent grade. Applicants with Chartered Accountancy (CA) qualifications from ‘The Institute of Chartered Accountants of India' (ICAI) with a minimum 55% mark or equivalent grade may be considered eligible for admission to Ph.D. programmes in the field of Commerce and other related areas of Ph.D. in Management.,N/A,N/A,N/A
"Amity College of Commerce and Finance, Noida",N/A,3.8/5,3 Reviews,N/A,https://www.careers360.com/colleges/amity-college-of-commerce-and-finance-noida/phd-commerce-course,"Ph.D Commerce at Amity College of Commerce and Finance, Noida Offline Course",N/A,Full time,72 Months,"Ph.D. program in Commerce shall be for a minimum duration of three years, including course work, and a maximum of six years. Extension beyond the above limits will be governed by the relevant clauses as stipulated in the Statute/Ordinance of the individual Institution concerned. This Ph.D. program offered by Amity University, Noida.","Master’s Degree holders satisfy the criteria stipulated under Clause 2 above. Candidates who have cleared the M.Phil. course work with at least 55% marks in aggregate or its equivalent grade 'B' in the UGC 7-point scale (or an equivalent grade in a point scale wherever the grading system is followed) and successfully completing the M.Phil. Degree shall be eligible to proceed to do research work leading to the Ph. D. Degree in the same Institution in an integrated program. A relaxation of 5% of marks, from 55% to 50%, or an equivalent relaxation of grade, may be allowed for those belonging to SC/ST/OBC(non-creamy layer)/differently-abled and other categories of candidates as per the decision of the Commission from time to time. A person whose M.Phil. dissertation has been evaluated and the viva voce is pending may be admitted to the Ph.D. program of the same Institution. Candidates possessing a Degree considered equivalent to M.Phil. Degree of an Indian Institution, from a Foreign Educational Institution accredited by an Assessment and Accreditation Agency which is approved, recognized, or authorized by an authority, established or incorporated under a law in its home country or any other statutory authority in that country for the purpose of assessing, accrediting or assuring quality and standards of educational institutions, shall be eligible for admission to the Ph.D. program.",N/A,N/A,N/A
"Amity Directorate of Distance and Online Education, Gwalior",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-directorate-of-distance-and-online-education-gwalior/msc-information-technology-course,"M.Sc Information Technology at Amity Directorate of Distance and Online Education, Gwalior Offline Course",N/A,Distance,24 Months,"The M.Sc. (IT) is a two year programme is specifically designed for the IT professionals for their targeted growth. The course adds a Master's degree to the learner's qualifications and helps in building a solid foundation for computer systems, IT and advanced programming languages. It also provides with the managerial capacity to analyze, design, develop and maintain the software. The programme is aimed to strengthen and brew the innovative power of doing by yourself approach. This covers subjects such as computer network, database management system, data structures, digital electronics, object oriented programming among others.",1. 10th Class certificate (completing 10 years of formal schooling)2. 12th Class Certificate (completing 12 yrs of formal schooling)3. Graduation degree (3 yrs or 4 yrs degree program. Diploma will not be acceptable),N/A,N/A,N/A
"Amity Directorate of Distance and Online Education, Jaipur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-directorate-of-distance-and-online-education-jaipur/mca-course,"MCA at Amity Directorate of Distance and Online Education, Jaipur Offline Course",N/A,Distance,36 Months,"Master of Computer Applications (MCA) is a three year post graduate course that deals in various aspects of computer applications. The programme aims to equip graduates with the advanced tools, technologies and applications in the IT industry to meet the constantly growing requirement of IT professionals. The industry-oriented programme helps learners to develop a thorough understanding of various tools and programming languages in the development of better and faster applications. It is more oriented towards the design of software and therefore puts more focus on the new programming language and technologies to enhance the skill set of learners. Given its scope, the programme will benefit aspirants seeking to develop skills, improve competency, and build expertise in the fast growing computing Industry.",1. Secondary School (10th) Certificate2. Senior Secondary School (12th) Certificate with Mathematics3. Graduation Degree (BCA is preferable),N/A,N/A,N/A
"Amity Directorate of Distance and Online Education, Noida",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/amity-directorate-of-distance-and-online-education-noida/msc-environmental-science-course,"M.Sc Environmental Science at Amity Directorate of Distance and Online Education, Noida Offline Course",General₹ 1.20 L,Distance,24 Months,"Master of Science in Environmental Science is distance two year course degree offered by Amity University, Noida.",Graduation Degree in Science ( any science stream ).,N/A,N/A,N/A
"Amity Institute of Advanced Legal Studies, Noida",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-institute-of-advanced-legal-studies-noida/phd-law-course,"Ph.D Law at Amity Institute of Advanced Legal Studies, Noida Offline Course",N/A,Full time,36 Months,"Doctor of Philosophy (Ph.D.) in Law is a full-time three-year doctoral course offered by Amity University, Noida.",Candidates must have a three-year LLM degree or a three-year integrated LLM degree if equivalent LLM degree from a recognized University,N/A,N/A,N/A
"Amity Institute of Aerospace Engineering, Noida",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-institute-of-aerospace-engineering-noida/mtech-aerospace-engineering-course,"M.Tech Aerospace Engineering at Amity Institute of Aerospace Engineering, Noida Offline Course",General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Aerospace Engineering is a two-year full-time postgraduate program recognized by Amity University, Noida.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,N/A
"Amity Institute of Anthropology, Noida",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-institute-of-anthropology-noida/msc-anthropology-course,"M.Sc Anthropology at Amity Institute of Anthropology, Noida Offline Course",General₹ 1.14 L,Full time,24 Months,"Master of Science (M.Sc) in Anthropology is a full-time two-year postgraduate course offered by Amity University, Noida.",A candidate who has passed Graduate in Social Sciences /Science & Technology / Public Health/ Environmental Sciences/ BioMedical Sciences / Health & Allied Sciences.,N/A,N/A,N/A
"Amity Institute of Behavioral and Allied Sciences, Gwalior",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-institute-of-behavioral-and-allied-sciences-gwalior/phd-psychology-course,"Ph.D Psychology at Amity Institute of Behavioral and Allied Sciences, Gwalior Offline Course",General₹ 1.92 L,Full time,36 Months,"Doctor Of Philosophy (Ph.D.) in Psychology is a full-time three-year doctoral course Offered by Amity University, Gwalior.",The Candidate should have a Master's Degree in Psychology with a minimum of 55% marks or equivalent grade point average from any accredited Indian or Foreign University.,N/A,N/A,N/A
"Amity Institute of Biotechnology, Gwalior",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amity-institute-of-biotechnology-gwalior/msc-biotechnology-course,"M.Sc Biotechnology at Amity Institute of Biotechnology, Gwalior Offline Course",General₹ 1.96 L,Full time,24 Months,"Master of Science (M.Sc) in Biotechnology is a is a full-time two-year postgraduate course offered by Amity University, Gwalior.",A candidate must have passed Graduation in Life Sciences shall be eligible for the course from a recognized university.,N/A,N/A,N/A
